group_id,sentence,sentiment,uuid
1,They are very thin and my baby felt cold in them.,neg,1249689600B001RIY7JOA317V8K4MU40G0
1,Although I give it 2 stars cause I'm a rainforest fan,neu,1249689600B001RIY7JOA317V8K4MU40G0
1,We stared my son on a bottle of breast milk at 15 days old.,neu,1074816000B0000936M4ADEP68XDMG1UG
1,He had no problem switching between the wide neck bottle and the breast.,neu,1074816000B0000936M4ADEP68XDMG1UG
1,Now my husband can feed him when he gets home from work.,pos,1074816000B0000936M4ADEP68XDMG1UG
1,So far my son hasn't experienced any gas or spitup.,pos,1074816000B0000936M4ADEP68XDMG1UG
1,As for the extra effort to clean the parts it only takes about a minute longer so it's really no big deal to me.,neu,1074816000B0000936M4ADEP68XDMG1UG
1,I'd recommend these to anyone who is breastfeeding and wants to introduce a bottle in addition to the breast.,pos,1074816000B0000936M4ADEP68XDMG1UG
1,UPDATE.,neu,1074816000B0000936M4ADEP68XDMG1UG
1,Got sick of washing all those parts!,neg,1074816000B0000936M4ADEP68XDMG1UG
1,I felt it was worth it in the beginning to make sure my son didn't get collicky.,neu,1074816000B0000936M4ADEP68XDMG1UG
1,But once that passed I quickly switched to the Playtex drop- ins.,neg,1074816000B0000936M4ADEP68XDMG1UG
1,My son loves his bouncer.,pos,1178150400B000I2WB6GA1E29194QNFHFG
1,He doesn't actually bounce by himself yet he's only 4 months old but he loves to kick with his feet and grab the toys.,neu,1178150400B000I2WB6GA1E29194QNFHFG
1,The toys are a little low but it doesn't bother us.,neu,1178150400B000I2WB6GA1E29194QNFHFG
1,The only thing I don't like is that I can't turn off the music and leave the lights on.,neg,1178150400B000I2WB6GA1E29194QNFHFG
1,It turns off for maybe 5 minutes then it comes on by itself.,neg,1178150400B000I2WB6GA1E29194QNFHFG
1,My son doesn't like the music/forest sounds.,neg,1178150400B000I2WB6GA1E29194QNFHFG
1,He starts crying 5 min after listening to them.,neg,1178150400B000I2WB6GA1E29194QNFHFG
1,He loves the lights though.,pos,1178150400B000I2WB6GA1E29194QNFHFG
1,I tried adjusting the different music settings to totally off with no luck.,neg,1178150400B000I2WB6GA1E29194QNFHFG
1,We had a problem with the moving frogs.,neg,1178150400B000I2WB6GA1E29194QNFHFG
1,Every time they moved up and down they make this loud continuous clicking sound.,neg,1178150400B000I2WB6GA1E29194QNFHFG
1,I had to take the unit apart and disable them.,neg,1178150400B000I2WB6GA1E29194QNFHFG
1,My son never paid attention to the frogs anyway.,neu,1178150400B000I2WB6GA1E29194QNFHFG
1,All in all it's a good toy.,pos,1178150400B000I2WB6GA1E29194QNFHFG
1,It really keeps my little one entertained for about 30-45 minutes at a time.,pos,1178150400B000I2WB6GA1E29194QNFHFG
1,He's so quiet sometimes that I forget he's in there.,pos,1178150400B000I2WB6GA1E29194QNFHFG
1,I bought this because I wanted a carrier for short trips instead of always hauling a stroller.,neu,1076457600B00005NCAWA181XY4FUF2B7
1,The price was good but it's VERY uncomfortable to wear and never sits on the body right.,neu,1076457600B00005NCAWA181XY4FUF2B7
1,My daughter screamed whenever she was in it or she made her body very stiff like she was scared beyond belief.,neg,1076457600B00005NCAWA181XY4FUF2B7
1,I don't feel that this carrier is very safe and it's very difficult to get baby in and out.,neg,1076457600B00005NCAWA181XY4FUF2B7
1,Spend your money on a better one.,neg,1076457600B00005NCAWA181XY4FUF2B7
1,Yes it is soft but look at others.,neu,1076457600B00005NCAWA181XY4FUF2B7
1,My daughter is 6 weeks old so I cannot comment about the use of the tub for an older baby.,neu,1234828800B000067EH7A3KJSCZZN0LZEG
1,Using the sling for an infant can be challenging/dangerous because it does not really craddle the baby.,neu,1234828800B000067EH7A3KJSCZZN0LZEG
1,My daughter slips down her feel fall over the sides and there is not enough give in the fabric for the slind to cup her in.,neg,1234828800B000067EH7A3KJSCZZN0LZEG
1,While I always have my hands on her while she is in the tub it would be nice to have the sling make her more secure in the torso area so I could have more freedom to actually bathe her.,neu,1234828800B000067EH7A3KJSCZZN0LZEG
1,I found my daughter almost fell out of the sling and would have if my hand was on her torso.,neg,1234828800B000067EH7A3KJSCZZN0LZEG
1,My daughter is a big newborn (10.8lbs) so her size may have something to do with the lack of safety of the sline but she is not mature enough to sit up in the tub yet.,neg,1234828800B000067EH7A3KJSCZZN0LZEG
1,Just be very careful with the sling and your newborn.,neu,1234828800B000067EH7A3KJSCZZN0LZEG
1,I bought this primarily because it takes regular trash bags we used it the way it's supposed to be used for the first couple of days but quickly discovered that as the pail gets full the dropping mechanism gets stuck forcing you to clean out the mechanism whenever it's time to change the pail and it's one more thing to wipe down if a diaper gets too messy.,neg,1174608000B00003TL7PA2YUH53E6Q6NHH
1,Also my husband would load the diaper into the top but routinely forget to flip it over to dump the dirty diaper.,neu,1174608000B00003TL7PA2YUH53E6Q6NHH
1,Now I lift the whole lid and toss the diaper in this allows me to keep tabs on how full it's getting and squeeze in a few extra that the mechanism wouldn't have allowed and still trap the smell!,pos,1174608000B00003TL7PA2YUH53E6Q6NHH
1,Of course this negates the cool mechanism and makes it a plastic trash can with a tight lid something I could have bought for cheaper.,neg,1174608000B00003TL7PA2YUH53E6Q6NHH
1,This Entertainer from Baby Einstein by far is the best.,pos,1133654400B0002U1SFEA2D3BPHE38JUHG
1,My son is 6 1/2 months old and goes nuts in this.,pos,1133654400B0002U1SFEA2D3BPHE38JUHG
1,Tonight he was in it for 2 1/2 hrswhile watching Baby Einstein Videos.,pos,1133654400B0002U1SFEA2D3BPHE38JUHG
1,Really we could not be happier!,pos,1133654400B0002U1SFEA2D3BPHE38JUHG
1,Baby Einstein productsare the best.,pos,1133654400B0002U1SFEA2D3BPHE38JUHG
1,Don't hessitate on this one you won't be dissapointed!,pos,1133654400B0002U1SFEA2D3BPHE38JUHG
1,Oh the little red pegs at the base should always be putdown if your baby is on the floor common sense.,neu,1133654400B0002U1SFEA2D3BPHE38JUHG
1,Great product Sandra,pos,1133654400B0002U1SFEA2D3BPHE38JUHG
1,It is warm and comfortble.,pos,1165795200B0001CJ9XQA2Z5786YOP4HR8
1,Before ordering it I read other reviews and noticed that many parents complain that the zipper does not go all the way up - I agree it doesn't.,neg,1165795200B0001CJ9XQA2Z5786YOP4HR8
1,I added buttons and loops couple of inches above the zipper ends it took just few minutes but helps a lot when it's cold and windy - just a suggestion maybe someone else would find it useful too.,neu,1165795200B0001CJ9XQA2Z5786YOP4HR8
1,Though you still will need warm hat and scarf too keep your baby warm.,neg,1165795200B0001CJ9XQA2Z5786YOP4HR8
1,I really don't know what I would do without the Rainforest Jumperoo!,pos,1219190400B000LXQVA4AFG4HIHMX312C
1,My son was been fussy colicky and generally a displeasure for the first three months of his life.,neg,1219190400B000LXQVA4AFG4HIHMX312C
1,Nothing seemed to make him happy except for me holding him while walking around.,neg,1219190400B000LXQVA4AFG4HIHMX312C
1,Obviously that was not an option.,neg,1219190400B000LXQVA4AFG4HIHMX312C
1,I got this as a gift at my baby shower and I finally put it together when Price was 2.5 months old.,neu,1219190400B000LXQVA4AFG4HIHMX312C
1,It was an instant hit!,pos,1219190400B000LXQVA4AFG4HIHMX312C
1,It is the only place I can put him down at without having him cry bloody murder after a few minutes.,pos,1219190400B000LXQVA4AFG4HIHMX312C
1,He will jump until he passes out!,neg,1219190400B000LXQVA4AFG4HIHMX312C
1,Not only does he love the jumperoo but all the adults love to watch him in it.,pos,1219190400B000LXQVA4AFG4HIHMX312C
1,It's hilarious!,neu,1219190400B000LXQVA4AFG4HIHMX312C
1,I can also attest to it's duability since my three year old has tested it out on more than one occassion!,pos,1219190400B000LXQVA4AFG4HIHMX312C
1,Don't bother with bulky snowsuits.,neg,1167696000B0000D14PWAPWZW5NT2FTTE
1,This makes it so easy for us to get out of the house with baby.,pos,1167696000B0000D14PWAPWZW5NT2FTTE
1,We live in the north east so it is a life saver.,pos,1167696000B0000D14PWAPWZW5NT2FTTE
1,Yummy snuggly.,pos,1167696000B0000D14PWAPWZW5NT2FTTE
1,My baby enjoyed these very much.,pos,1237852800B000EGZ2SAA3LPX4XJFMF2OD
1,The only pacifier she would take.,pos,1237852800B000EGZ2SAA3LPX4XJFMF2OD
1,I like the clear because it goes with everything.,pos,1237852800B000EGZ2SAA3LPX4XJFMF2OD
1,But it is hard to find sometimes because it doesn't have color.,neg,1237852800B000EGZ2SAA3LPX4XJFMF2OD
1,We wasted precious minutes trying to find it when baby was crying.,neg,1237852800B000EGZ2SAA3LPX4XJFMF2OD
1,I still liked the clear its unique.,pos,1237852800B000EGZ2SAA3LPX4XJFMF2OD
1,Would buy again!,pos,1237852800B000EGZ2SAA3LPX4XJFMF2OD
1,Unfortunately I was suckered in to all the hype about the Dr. Brown's bottles.,neg,1142467200B00005C6OIA1RVM5RRN5G78N
1,I used them for 5 months and finally got so fed up with all of the problems that I bought all new bottles.,neg,1142467200B00005C6OIA1RVM5RRN5G78N
1,The biggest problem I noticed was that they leaked after I had them in the cooler if we went out.,neg,1142467200B00005C6OIA1RVM5RRN5G78N
1,I never filled them past the line but they ALWAYS LEAKED when they were cold.,neg,1142467200B00005C6OIA1RVM5RRN5G78N
1,They leaked standing upright or laying down.,neg,1142467200B00005C6OIA1RVM5RRN5G78N
1,I'm a nursing mother and it killed me to watch my milk leaking from those bottles all the time.,neg,1142467200B00005C6OIA1RVM5RRN5G78N
1,It was such a waste and my daughter would get milk all over her chin and neck.,neg,1142467200B00005C6OIA1RVM5RRN5G78N
1,Cleaning the bottles was also a big pain.,neg,1142467200B00005C6OIA1RVM5RRN5G78N
1,I really do not reccomend these bottles.,neg,1142467200B00005C6OIA1RVM5RRN5G78N
1,I gave them to a friend who wanted to try them out.,neu,1142467200B00005C6OIA1RVM5RRN5G78N
1,I'm much happier with the Playtex nurser bottles with the drop ins.,neg,1142467200B00005C6OIA1RVM5RRN5G78N
1,They have never leaked and I'm not afraid to look in the bottle bag anymore when we are out!,neg,1142467200B00005C6OIA1RVM5RRN5G78N
1,At 37 weeks I figure I can give an accurate review of this pillow.,neu,1154304000B0002E7DIQA3LFWGJ4WM0GIK
1,My husband purchased it when we were around 4 months.,neu,1154304000B0002E7DIQA3LFWGJ4WM0GIK
1,Immediately I began to enjoy my sleeping hours.,pos,1154304000B0002E7DIQA3LFWGJ4WM0GIK
1,The pillow is now even more important to me as my belly needs support as I turn from one side to the other; I lift the side I am moving to up to the belly and finally down to rest.,neu,1154304000B0002E7DIQA3LFWGJ4WM0GIK
1,At this stage it's a little difficult to get the lower end under my top knee for hip support but that's no doubt an issue whatever pillow one uses.,neu,1154304000B0002E7DIQA3LFWGJ4WM0GIK
1,I highly recommend this pillow to ANYone who has difficulty sleeping.,pos,1154304000B0002E7DIQA3LFWGJ4WM0GIK
1,M,neu,1154304000B0002E7DIQA3LFWGJ4WM0GIK
1,I bought this for my sister when she had my nephew.,neu,1230249600B000BVKPO4A2LIQIR5CQ2LFV
1,She says to tell you that it does a good job and has held up wonderfully over the past 6 months.,pos,1230249600B000BVKPO4A2LIQIR5CQ2LFV
1,My children are 12 years apart and I wish they would have had this item with my first.,pos,1118448000B00005BTB1A1UP0WF2IIJQHQ
1,It is so easy to use and makes those middle of the night feedings just a little more tolerable.,pos,1118448000B00005BTB1A1UP0WF2IIJQHQ
1,If you get into a routine.,neu,1118448000B00005BTB1A1UP0WF2IIJQHQ
1,( wake up place the bottle in the warmer change the diaper the bottle is done by the time you are and has even had time to cool for a moment).,pos,1118448000B00005BTB1A1UP0WF2IIJQHQ
1,I only had one problem with getting the bottles 2 hot but that was my fault from heating them twice.,neu,1118448000B00005BTB1A1UP0WF2IIJQHQ
1,Go figure.,neu,1118448000B00005BTB1A1UP0WF2IIJQHQ
1,I had a c- section and we lived in a 2 story house what trips this saved my husband from going downstairs all night was well worth the money.,pos,1118448000B00005BTB1A1UP0WF2IIJQHQ
1,All baby bottle supplies fit fine with no issues.,pos,1230854400B0000ALEVAA3CRN9L6JEJLT5
1,Seems sturdy items come out clean.,pos,1230854400B0000ALEVAA3CRN9L6JEJLT5
1,No complaints.,pos,1230854400B0000ALEVAA3CRN9L6JEJLT5
1,I got this from my sister for my baby shower and we love love love it!,pos,1139788800B000I5REU6A1PLZ81RMAR8GW
1,We used it the day we got home from the hospital and for months after that!,pos,1139788800B000I5REU6A1PLZ81RMAR8GW
1,My son always slept like a log in this thing and loved to just sit in it and be talked to!,pos,1139788800B000I5REU6A1PLZ81RMAR8GW
1,It's very soft and very comfy for little ones the blanket that comes with it is great and my son loved the vibrate motion!,pos,1139788800B000I5REU6A1PLZ81RMAR8GW
1,Once he started rolling over we had to stop using it but we're keeping it safe for the next little one!,neu,1139788800B000I5REU6A1PLZ81RMAR8GW
1,A friend of our has a daughter about the same age as our son who wouldn't take naps.,neu,1139788800B000I5REU6A1PLZ81RMAR8GW
1,When they came to visit they put her in it and she took a two hour nap they couldn't believe!,pos,1139788800B000I5REU6A1PLZ81RMAR8GW
1,Needless to say they went right out and got one for her!,pos,1139788800B000I5REU6A1PLZ81RMAR8GW
1,My son is 20 months old and we got these cups well over a year ago.,neu,1228867200B00005C5H4A1C760KGFSRI6F
1,They're still one of his favorite toys!,pos,1228867200B00005C5H4A1C760KGFSRI6F
1,When he was little we'd build towers out of them and he'd knock them down.,pos,1228867200B00005C5H4A1C760KGFSRI6F
1,When he was a bit older he'd yell into them or bang the cups together.,neu,1228867200B00005C5H4A1C760KGFSRI6F
1,Now he can nest and stack them on his own.,pos,1228867200B00005C5H4A1C760KGFSRI6F
1,He puts other things inside them under them.,neu,1228867200B00005C5H4A1C760KGFSRI6F
1,I love to see all the way he can come up to play with such a simple toy!,pos,1228867200B00005C5H4A1C760KGFSRI6F
1,(I'm really big on toys that don't do stuff but encourage kids to use their creativity.,pos,1228867200B00005C5H4A1C760KGFSRI6F
1,We also use them to teach him about colors (can you bring mommy the green cup? etc about big and little etc,pos,1228867200B00005C5H4A1C760KGFSRI6F
