__label__neu	I've been sleeping with it for about 2 months now and what I have found helpful is that it prevents me from rolling on my back if I use it with the 'belly support' on my back side.
__label__pos	Our babies first few months would have been MUCH more stressful without it.
__label__neg	Imagine my disappointment when I opened them up at my baby shower... As I pulled them out of the bos, chips of white paint came falling out of the baskets like snow!!!
__label__pos	But to me it's well worth the money.
__label__neu	We got the superyard (or, as I call it, the &quot;Steel Cage Death Match&quot; yard) to contain our child in the living room and den while we are working. 
__label__neg	My daughter is 3 months and weighs about 14 punds
__label__pos	She has many surfaces that are great for chewing (and he chews a lot): feet, ears, neck and face.
__label__neu	I quickly noticed the wipes at the bottom were warmer than the ones at the top. 
__label__pos	"""It has a drain & I haven't had any problems with it."""
__label__pos	"""I had a hard time getting her to nap/sleep anywhere except my arms, but she did nap many times in this adorable basket."""
__label__neg	 YEAH RIGHT
__label__pos	The vibrator feature produces a nice calming effect.  
__label__neg	 It cost nearly $30 to order this part and it took over 2 weeks to receive it. 
__label__pos	I brought this home, popped it in the dishwasher to sterilize it before using, and took it out, eager to assemble it. 
__label__neg	The back panel is not even the right _size_, so there's a gaping hole in the back of the dresser.  
__label__pos	My daughter loves to suck on her face and ears. 
__label__neg	If a child is incapable of removing this then it also means s/he can't open a door either, because it is so easy to remove, so don't get it.
__label__neu	My cons are as follows
__label__pos	"""I don't bother taking a stroller anywhere I just tie the wrap and go."""
__label__neu	We bought a box of 500 trash bags for ten dollars; Diaper Gennie will only work with Diaper Genie Bags which are expensive.
__label__neg	 All the other 'natural' sounds seemed very unnatural and mechanical. 
__label__neu	I like the little heat indicator but my own testing by dipping my hand into the water is all that's really needed.
__label__neg	"""(simple pleasures!)"""
__label__neg	It just shouldn't be all that complicated,  you know
__label__pos	He was very curious about plugs and outlets, but he never got into this cover.
__label__neg	 All he ever does is swing
__label__neu	 As others have said, the front of the drawers and outer casing of the dresser are pretty solid, but the drawers themselves are particle board
__label__neu	We have since bought a mini blow up bath (Babies R' Us or Target) and he loves it and it is easy to wash him and no troubles.
__label__pos	So easy to fold, throw in the back of the car, and go.
__label__neu	We don't look for constellations we just like the stars.
__label__pos	"""There are absolutely no hidden gaps or fabrics that can soak up or trap urine."""
__label__pos	"""He could look around and see the surroundings."""
__label__neg	"""Avent Products contain BPA which is toxic for your baby."""
__label__neu	My only two complaints are that the plug DOES NOT change color when water is too hot.
__label__neg	The handles on this thing are BPA (illegal in Canada).
__label__pos	I still liked the clear its unique.
__label__pos	The vibration (2 settings) and music/nature sounds work well
__label__neu	I'm not really fussed about the plug as I didn't buy the bath to tell me when the water was too hot or not, any mother will know and check the temp of water before putting her baby in, and although you may seem wary once you're there doing it you'll know what I mean!  
__label__neg	It does not stay flat -  Every time we pull the chair in and out it bunches up and wrinkles.  
__label__pos	"""I pump all of my daughter's milk now and this makes it easier!!"""
__label__pos	my kids love it...
__label__pos	I don't know what I would do without it.
__label__neg	He will jump until he passes out!
__label__neu	The gate works great in the upstairs hallway,  but we'll still need to buy a different gate at some point if we want the baby to have access to our room
__label__neg	 And the cards are somewhat translucent so you can see the image on the reverse as well
__label__pos	"""Overall, I think that this swing is an excellent purchase for anyone in the market for one."""
__label__pos	Although I didn't really need the mesh part (for when you do sponge baths - it's just easier to do on a towel), we really enjoy this tub.
__label__neg	 I could not hear my baby at all
__label__neg	and milk leaks out, so you have to hold it with hand with a tissue. 
__label__neg	If food gets inside that hole, you are out of luck.
__label__neu	Enough said
__label__neg	 This also seems to be one of the worst bottles that I've tried as far as air getting into the bottle and making baby uncomfortable. 
__label__pos	Now that she is learning to sit up, its a perfect helper.
__label__neu	A medium works for most people so other caregivers can use it as well.
__label__pos	We feel a little more trendy when carrying this one.
__label__neg	The button that you have to press for the shower should be on the side, it would be easier to use.
__label__pos	"""When I was purchasing it, a woman at the store said she had bought the newer 'delux' model that Madela just came out with, and it made her nipples bleed."""
__label__neg	This is for babies who have full head support and can sit up on their own.
